geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,dim_5,dim_5_t,ind_string,valor,ano_referencia
17,Área Metropolitana de Lisboa,2,M,T,Total,55,Doutoramento,10 667,10667,2021
17,Área Metropolitana de Lisboa,1,H,T,Total,55,Doutoramento,10 692,10692,2021
17,Área Metropolitana de Lisboa,1,H,13,70 - 74 anos,5,Ensino superior,10 733,10733,2021
17,Área Metropolitana de Lisboa,1,H,12,65 - 69 anos,23,3.º ciclo,10 819,10819,2021
17,Área Metropolitana de Lisboa,2,M,10,55 - 59 anos,22,2.º ciclo,10 934,10934,2021
17,Área Metropolitana de Lisboa,1,H,8,45 - 49 anos,22,2.º ciclo,10 954,10954,2021
17,Área Metropolitana de Lisboa,T,HM,13,70 - 74 anos,22,2.º ciclo,10 985,10985,2021
17,Área Metropolitana de Lisboa,2,M,9,50 - 54 anos,22,2.º ciclo,11 136,11136,2021
17,Área Metropolitana de Lisboa,2,M,13,70 - 74 anos,5,Ensino superior,11 313,11313,2021
17,Área Metropolitana de Lisboa,2,M,4,25 - 29 anos,2,Ensino básico,11 457,11457,2021
17,Área Metropolitana de Lisboa,T,HM,1,Menos de 15 anos,23,3.º ciclo,11 463,11463,2021
17,Área Metropolitana de Lisboa,1,H,10,55 - 59 anos,53,Licenciatura,11 623,11623,2021
17,Área Metropolitana de Lisboa,1,H,10,55 - 59 anos,22,2.º ciclo,11 889,11889,2021
17,Área Metropolitana de Lisboa,1,H,4,25 - 29 anos,54,Mestrado,11 904,11904,2021
17,Área Metropolitana de Lisboa,1,H,10,55 - 59 anos,21,1.º ciclo,12 046,12046,2021
17,Área Metropolitana de Lisboa,1,H,4,25 - 29 anos,23,3.º ciclo,12 064,12064,2021
17,Área Metropolitana de Lisboa,T,HM,7,40 - 44 anos,22,2.º ciclo,12 347,12347,2021
17,Área Metropolitana de Lisboa,1,H,12,65 - 69 anos,3,Ensino secundário,12 447,12447,2021
17,Área Metropolitana de Lisboa,1,H,13,70 - 74 anos,23,3.º ciclo,12 477,12477,2021
17,Área Metropolitana de Lisboa,2,M,6,35 - 39 anos,54,Mestrado,12 569,12569,2021
17,Área Metropolitana de Lisboa,1,H,3,20 - 24 anos,23,3.º ciclo,12 643,12643,2021
17,Área Metropolitana de Lisboa,T,HM,8,45 - 49 anos,54,Mestrado,12 677,12677,2021
17,Área Metropolitana de Lisboa,1,H,5,30 - 34 anos,54,Mestrado,12 834,12834,2021
17,Área Metropolitana de Lisboa,1,H,3,20 - 24 anos,53,Licenciatura,12 944,12944,2021
17,Área Metropolitana de Lisboa,1,H,9,50 - 54 anos,22,2.º ciclo,13 032,13032,2021
17,Área Metropolitana de Lisboa,T,HM,2,15 - 19 anos,22,2.º ciclo,13 060,13060,2021
17,Área Metropolitana de Lisboa,T,HM,12,65 - 69 anos,22,2.º ciclo,13 286,13286,2021
17,Área Metropolitana de Lisboa,1,H,12,65 - 69 anos,5,Ensino superior,13 326,13326,2021
17,Área Metropolitana de Lisboa,2,M,6,35 - 39 anos,23,3.º ciclo,13 365,13365,2021
17,Área Metropolitana de Lisboa,2,M,T,Total,4,Ensino pós-secundário,13 789,13789,2021
17,Área Metropolitana de Lisboa,1,H,5,30 - 34 anos,23,3.º ciclo,13 790,13790,2021
17,Área Metropolitana de Lisboa,1,H,11,60 - 64 anos,23,3.º ciclo,14 068,14068,2021
17,Área Metropolitana de Lisboa,2,M,11,60 - 64 anos,53,Licenciatura,14 071,14071,2021
17,Área Metropolitana de Lisboa,2,M,12,65 - 69 anos,23,3.º ciclo,14 111,14111,2021
17,Área Metropolitana de Lisboa,2,M,5,30 - 34 anos,2,Ensino básico,14 180,14180,2021
17,Área Metropolitana de Lisboa,1,H,14,75 ou mais anos,5,Ensino superior,14 238,14238,2021
17,Área Metropolitana de Lisboa,2,M,14,75 ou mais anos,5,Ensino superior,14 402,14402,2021
17,Área Metropolitana de Lisboa,2,M,12,65 - 69 anos,3,Ensino secundário,14 584,14584,2021
17,Área Metropolitana de Lisboa,T,HM,13,70 - 74 anos,53,Licenciatura,14 585,14585,2021
17,Área Metropolitana de Lisboa,2,M,10,55 - 59 anos,21,1.º ciclo,14 633,14633,2021
17,Área Metropolitana de Lisboa,2,M,13,70 - 74 anos,23,3.º ciclo,14 765,14765,2021
17,Área Metropolitana de Lisboa,2,M,7,40 - 44 anos,23,3.º ciclo,15 257,15257,2021
17,Área Metropolitana de Lisboa,1,H,9,50 - 54 anos,53,Licenciatura,15 294,15294,2021
17,Área Metropolitana de Lisboa,2,M,12,65 - 69 anos,5,Ensino superior,15 324,15324,2021
17,Área Metropolitana de Lisboa,1,H,11,60 - 64 anos,5,Ensino superior,15 491,15491,2021
17,Área Metropolitana de Lisboa,1,H,3,20 - 24 anos,2,Ensino básico,15 770,15770,2021
17,Área Metropolitana de Lisboa,1,H,4,25 - 29 anos,2,Ensino básico,15 788,15788,2021
17,Área Metropolitana de Lisboa,T,HM,7,40 - 44 anos,54,Mestrado,15 887,15887,2021
17,Área Metropolitana de Lisboa,T,HM,13,70 - 74 anos,3,Ensino secundário,15 976,15976,2021
17,Área Metropolitana de Lisboa,2,M,11,60 - 64 anos,23,3.º ciclo,16 484,16484,2021
17,Área Metropolitana de Lisboa,T,HM,9,50 - 54 anos,21,1.º ciclo,16 498,16498,2021
17,Área Metropolitana de Lisboa,1,H,3,20 - 24 anos,5,Ensino superior,16 692,16692,2021
17,Área Metropolitana de Lisboa,1,H,11,60 - 64 anos,21,1.º ciclo,16 814,16814,2021
17,Área Metropolitana de Lisboa,1,H,4,25 - 29 anos,53,Licenciatura,16 841,16841,2021
17,Área Metropolitana de Lisboa,2,M,8,45 - 49 anos,23,3.º ciclo,16 886,16886,2021
17,Área Metropolitana de Lisboa,T,HM,14,75 ou mais anos,22,2.º ciclo,16 967,16967,2021
17,Área Metropolitana de Lisboa,1,H,5,30 - 34 anos,53,Licenciatura,16 974,16974,2021
17,Área Metropolitana de Lisboa,1,H,10,55 - 59 anos,23,3.º ciclo,16 983,16983,2021
17,Área Metropolitana de Lisboa,2,M,9,50 - 54 anos,23,3.º ciclo,17 172,17172,2021
17,Área Metropolitana de Lisboa,2,M,4,25 - 29 anos,54,Mestrado,17 418,17418,2021
17,Área Metropolitana de Lisboa,2,M,10,55 - 59 anos,23,3.º ciclo,17 535,17535,2021
17,Área Metropolitana de Lisboa,1,H,6,35 - 39 anos,23,3.º ciclo,17 657,17657,2021
17,Área Metropolitana de Lisboa,1,H,11,60 - 64 anos,3,Ensino secundário,18 015,18015,2021
17,Área Metropolitana de Lisboa,2,M,5,30 - 34 anos,54,Mestrado,18 135,18135,2021
17,Área Metropolitana de Lisboa,2,M,6,35 - 39 anos,2,Ensino básico,18 161,18161,2021
17,Área Metropolitana de Lisboa,2,M,10,55 - 59 anos,53,Licenciatura,18 224,18224,2021
17,Área Metropolitana de Lisboa,T,HM,14,75 ou mais anos,53,Licenciatura,18 388,18388,2021
17,Área Metropolitana de Lisboa,1,H,10,55 - 59 anos,5,Ensino superior,18 457,18457,2021
17,Área Metropolitana de Lisboa,1,H,9,50 - 54 anos,23,3.º ciclo,18 651,18651,2021
17,Área Metropolitana de Lisboa,1,H,14,75 ou mais anos,23,3.º ciclo,18 652,18652,2021
17,Área Metropolitana de Lisboa,1,H,5,30 - 34 anos,2,Ensino básico,18 894,18894,2021
17,Área Metropolitana de Lisboa,1,H,6,35 - 39 anos,53,Licenciatura,18 972,18972,2021
17,Área Metropolitana de Lisboa,T,HM,8,45 - 49 anos,22,2.º ciclo,18 978,18978,2021
17,Área Metropolitana de Lisboa,1,H,T,Total,4,Ensino pós-secundário,19 111,19111,2021
17,Área Metropolitana de Lisboa,T,HM,12,65 - 69 anos,53,Licenciatura,19 170,19170,2021
17,Área Metropolitana de Lisboa,2,M,3,20 - 24 anos,53,Licenciatura,19 254,19254,2021
17,Área Metropolitana de Lisboa,T,HM,11,60 - 64 anos,22,2.º ciclo,19 263,19263,2021
17,Área Metropolitana de Lisboa,2,M,14,75 ou mais anos,23,3.º ciclo,19 779,19779,2021
17,Área Metropolitana de Lisboa,T,HM,14,75 ou mais anos,3,Ensino secundário,20 240,20240,2021
17,Área Metropolitana de Lisboa,2,M,11,60 - 64 anos,5,Ensino superior,20 383,20383,2021
17,Área Metropolitana de Lisboa,1,H,7,40 - 44 anos,23,3.º ciclo,20 539,20539,2021
17,Área Metropolitana de Lisboa,1,H,8,45 - 49 anos,23,3.º ciclo,20 734,20734,2021
17,Área Metropolitana de Lisboa,T,HM,4,25 - 29 anos,23,3.º ciclo,20 852,20852,2021
17,Área Metropolitana de Lisboa,T,HM,3,20 - 24 anos,23,3.º ciclo,20 957,20957,2021
17,Área Metropolitana de Lisboa,1,H,T,Total,52,Bacharelato,21 057,21057,2021
17,Área Metropolitana de Lisboa,T,HM,T,Total,55,Doutoramento,21 359,21359,2021
17,Área Metropolitana de Lisboa,2,M,11,60 - 64 anos,21,1.º ciclo,21 839,21839,2021
17,Área Metropolitana de Lisboa,2,M,11,60 - 64 anos,3,Ensino secundário,21 909,21909,2021
17,Área Metropolitana de Lisboa,T,HM,6,35 - 39 anos,54,Mestrado,21 992,21992,2021
17,Área Metropolitana de Lisboa,T,HM,13,70 - 74 anos,5,Ensino superior,22 046,22046,2021
17,Área Metropolitana de Lisboa,1,H,10,55 - 59 anos,3,Ensino secundário,22 206,22206,2021
17,Área Metropolitana de Lisboa,T,HM,10,55 - 59 anos,22,2.º ciclo,22 823,22823,2021
17,Área Metropolitana de Lisboa,2,M,7,40 - 44 anos,2,Ensino básico,22 826,22826,2021
17,Área Metropolitana de Lisboa,1,H,8,45 - 49 anos,53,Licenciatura,23 245,23245,2021
17,Área Metropolitana de Lisboa,2,M,4,25 - 29 anos,53,Licenciatura,23 264,23264,2021
17,Área Metropolitana de Lisboa,1,H,9,50 - 54 anos,5,Ensino superior,23 308,23308,2021
17,Área Metropolitana de Lisboa,2,M,3,20 - 24 anos,5,Ensino superior,23 660,23660,2021
17,Área Metropolitana de Lisboa,2,M,9,50 - 54 anos,53,Licenciatura,23 912,23912,2021
17,Área Metropolitana de Lisboa,T,HM,11,60 - 64 anos,53,Licenciatura,23 913,23913,2021
17,Área Metropolitana de Lisboa,T,HM,9,50 - 54 anos,22,2.º ciclo,24 168,24168,2021
17,Área Metropolitana de Lisboa,2,M,5,30 - 34 anos,53,Licenciatura,24 244,24244,2021
17,Área Metropolitana de Lisboa,T,HM,5,30 - 34 anos,23,3.º ciclo,24 348,24348,2021
17,Área Metropolitana de Lisboa,1,H,6,35 - 39 anos,2,Ensino básico,24 529,24529,2021
17,Área Metropolitana de Lisboa,1,H,7,40 - 44 anos,53,Licenciatura,24 605,24605,2021
17,Área Metropolitana de Lisboa,1,H,2,15 - 19 anos,3,Ensino secundário,24 730,24730,2021
17,Área Metropolitana de Lisboa,T,HM,12,65 - 69 anos,23,3.º ciclo,24 930,24930,2021
17,Área Metropolitana de Lisboa,1,H,12,65 - 69 anos,21,1.º ciclo,25 115,25115,2021
17,Área Metropolitana de Lisboa,2,M,5,30 - 34 anos,3,Ensino secundário,25 457,25457,2021
17,Área Metropolitana de Lisboa,1,H,9,50 - 54 anos,3,Ensino secundário,25 850,25850,2021
17,Área Metropolitana de Lisboa,T,HM,3,20 - 24 anos,2,Ensino básico,26 027,26027,2021
17,Área Metropolitana de Lisboa,2,M,10,55 - 59 anos,5,Ensino superior,26 212,26212,2021
17,Área Metropolitana de Lisboa,2,M,10,55 - 59 anos,3,Ensino secundário,26 505,26505,2021
17,Área Metropolitana de Lisboa,2,M,4,25 - 29 anos,3,Ensino secundário,26 576,26576,2021
17,Área Metropolitana de Lisboa,T,HM,10,55 - 59 anos,21,1.º ciclo,26 679,26679,2021
17,Área Metropolitana de Lisboa,T,HM,12,65 - 69 anos,3,Ensino secundário,27 031,27031,2021
17,Área Metropolitana de Lisboa,T,HM,13,70 - 74 anos,23,3.º ciclo,27 242,27242,2021
17,Área Metropolitana de Lisboa,T,HM,4,25 - 29 anos,2,Ensino básico,27 245,27245,2021
17,Área Metropolitana de Lisboa,2,M,2,15 - 19 anos,3,Ensino secundário,27 261,27261,2021
17,Área Metropolitana de Lisboa,2,M,6,35 - 39 anos,3,Ensino secundário,27 760,27760,2021
17,Área Metropolitana de Lisboa,2,M,T,Total,52,Bacharelato,27 845,27845,2021
17,Área Metropolitana de Lisboa,1,H,5,30 - 34 anos,3,Ensino secundário,28 596,28596,2021
17,Área Metropolitana de Lisboa,T,HM,14,75 ou mais anos,5,Ensino superior,28 640,28640,2021
17,Área Metropolitana de Lisboa,T,HM,12,65 - 69 anos,5,Ensino superior,28 650,28650,2021
17,Área Metropolitana de Lisboa,1,H,13,70 - 74 anos,21,1.º ciclo,28 929,28929,2021
17,Área Metropolitana de Lisboa,T,HM,4,25 - 29 anos,54,Mestrado,29 322,29322,2021
17,Área Metropolitana de Lisboa,1,H,6,35 - 39 anos,3,Ensino secundário,29 339,29339,2021
17,Área Metropolitana de Lisboa,1,H,4,25 - 29 anos,5,Ensino superior,29 737,29737,2021
17,Área Metropolitana de Lisboa,T,HM,10,55 - 59 anos,53,Licenciatura,29 847,29847,2021
17,Área Metropolitana de Lisboa,2,M,8,45 - 49 anos,2,Ensino básico,29 916,29916,2021
17,Área Metropolitana de Lisboa,2,M,9,50 - 54 anos,3,Ensino secundário,29 939,29939,2021
17,Área Metropolitana de Lisboa,T,HM,11,60 - 64 anos,23,3.º ciclo,30 552,30552,2021
17,Área Metropolitana de Lisboa,1,H,7,40 - 44 anos,2,Ensino básico,30 796,30796,2021
17,Área Metropolitana de Lisboa,T,HM,5,30 - 34 anos,54,Mestrado,30 969,30969,2021
17,Área Metropolitana de Lisboa,T,HM,6,35 - 39 anos,23,3.º ciclo,31 022,31022,2021
17,Área Metropolitana de Lisboa,2,M,6,35 - 39 anos,53,Licenciatura,31 119,31119,2021
17,Área Metropolitana de Lisboa,2,M,1,Menos de 15 anos,21,1.º ciclo,31 447,31447,2021
17,Área Metropolitana de Lisboa,1,H,5,30 - 34 anos,5,Ensino superior,31 471,31471,2021
17,Área Metropolitana de Lisboa,1,H,4,25 - 29 anos,3,Ensino secundário,31 550,31550,2021
17,Área Metropolitana de Lisboa,1,H,6,35 - 39 anos,5,Ensino superior,32 012,32012,2021
17,Área Metropolitana de Lisboa,T,HM,3,20 - 24 anos,53,Licenciatura,32 198,32198,2021
17,Área Metropolitana de Lisboa,T,HM,T,Total,4,Ensino pós-secundário,32 900,32900,2021
17,Área Metropolitana de Lisboa,T,HM,5,30 - 34 anos,2,Ensino básico,33 074,33074,2021
17,Área Metropolitana de Lisboa,1,H,8,45 - 49 anos,5,Ensino superior,33 202,33202,2021
17,Área Metropolitana de Lisboa,1,H,8,45 - 49 anos,3,Ensino secundário,33 207,33207,2021
17,Área Metropolitana de Lisboa,1,H,1,Menos de 15 anos,21,1.º ciclo,33 515,33515,2021
17,Área Metropolitana de Lisboa,2,M,9,50 - 54 anos,5,Ensino superior,33 606,33606,2021
17,Área Metropolitana de Lisboa,1,H,7,40 - 44 anos,3,Ensino secundário,33 688,33688,2021
17,Área Metropolitana de Lisboa,2,M,14,75 ou mais anos,1,Nenhum,33 781,33781,2021
17,Área Metropolitana de Lisboa,2,M,12,65 - 69 anos,21,1.º ciclo,34 043,34043,2021
17,Área Metropolitana de Lisboa,2,M,7,40 - 44 anos,3,Ensino secundário,34 090,34090,2021
17,Área Metropolitana de Lisboa,T,HM,10,55 - 59 anos,23,3.º ciclo,34 518,34518,2021
17,Área Metropolitana de Lisboa,1,H,7,40 - 44 anos,5,Ensino superior,35 254,35254,2021
17,Área Metropolitana de Lisboa,2,M,8,45 - 49 anos,3,Ensino secundário,35 564,35564,2021
17,Área Metropolitana de Lisboa,T,HM,7,40 - 44 anos,23,3.º ciclo,35 796,35796,2021
17,Área Metropolitana de Lisboa,T,HM,9,50 - 54 anos,23,3.º ciclo,35 823,35823,2021
17,Área Metropolitana de Lisboa,T,HM,11,60 - 64 anos,5,Ensino superior,35 874,35874,2021
17,Área Metropolitana de Lisboa,1,H,8,45 - 49 anos,2,Ensino básico,36 674,36674,2021
17,Área Metropolitana de Lisboa,2,M,9,50 - 54 anos,2,Ensino básico,36 945,36945,2021
17,Área Metropolitana de Lisboa,2,M,8,45 - 49 anos,53,Licenciatura,37 114,37114,2021
17,Área Metropolitana de Lisboa,T,HM,8,45 - 49 anos,23,3.º ciclo,37 620,37620,2021
17,Área Metropolitana de Lisboa,T,HM,14,75 ou mais anos,23,3.º ciclo,38 431,38431,2021
17,Área Metropolitana de Lisboa,T,HM,11,60 - 64 anos,21,1.º ciclo,38 653,38653,2021
17,Área Metropolitana de Lisboa,2,M,1,Menos de 15 anos,22,2.º ciclo,39 090,39090,2021
17,Área Metropolitana de Lisboa,T,HM,9,50 - 54 anos,53,Licenciatura,39 206,39206,2021
17,Área Metropolitana de Lisboa,1,H,9,50 - 54 anos,2,Ensino básico,39 544,39544,2021
17,Área Metropolitana de Lisboa,T,HM,11,60 - 64 anos,3,Ensino secundário,39 924,39924,2021
17,Área Metropolitana de Lisboa,T,HM,4,25 - 29 anos,53,Licenciatura,40 105,40105,2021
17,Área Metropolitana de Lisboa,2,M,7,40 - 44 anos,53,Licenciatura,40 312,40312,2021
17,Área Metropolitana de Lisboa,T,HM,3,20 - 24 anos,5,Ensino superior,40 352,40352,2021
17,Área Metropolitana de Lisboa,1,H,11,60 - 64 anos,2,Ensino básico,40 390,40390,2021
17,Área Metropolitana de Lisboa,2,M,2,15 - 19 anos,23,3.º ciclo,40 601,40601,2021
17,Área Metropolitana de Lisboa,1,H,10,55 - 59 anos,2,Ensino básico,40 918,40918,2021
17,Área Metropolitana de Lisboa,1,H,1,Menos de 15 anos,22,2.º ciclo,40 968,40968,2021
17,Área Metropolitana de Lisboa,T,HM,5,30 - 34 anos,53,Licenciatura,41 218,41218,2021
17,Área Metropolitana de Lisboa,2,M,4,25 - 29 anos,5,Ensino superior,41 237,41237,2021
17,Área Metropolitana de Lisboa,2,M,13,70 - 74 anos,21,1.º ciclo,41 685,41685,2021
17,Área Metropolitana de Lisboa,2,M,3,20 - 24 anos,3,Ensino secundário,42 265,42265,2021
17,Área Metropolitana de Lisboa,1,H,12,65 - 69 anos,2,Ensino básico,42 331,42331,2021
17,Área Metropolitana de Lisboa,T,HM,6,35 - 39 anos,2,Ensino básico,42 690,42690,2021
17,Área Metropolitana de Lisboa,T,HM,14,75 ou mais anos,1,Nenhum,42 958,42958,2021
17,Área Metropolitana de Lisboa,2,M,10,55 - 59 anos,2,Ensino básico,43 102,43102,2021
17,Área Metropolitana de Lisboa,2,M,5,30 - 34 anos,5,Ensino superior,43 763,43763,2021
17,Área Metropolitana de Lisboa,1,H,2,15 - 19 anos,23,3.º ciclo,43 924,43924,2021
17,Área Metropolitana de Lisboa,T,HM,10,55 - 59 anos,5,Ensino superior,44 669,44669,2021
17,Área Metropolitana de Lisboa,1,H,3,20 - 24 anos,3,Ensino secundário,44 907,44907,2021
17,Área Metropolitana de Lisboa,2,M,2,15 - 19 anos,2,Ensino básico,46 518,46518,2021
17,Área Metropolitana de Lisboa,1,H,13,70 - 74 anos,2,Ensino básico,46 699,46699,2021
17,Área Metropolitana de Lisboa,2,M,6,35 - 39 anos,5,Ensino superior,47 242,47242,2021
17,Área Metropolitana de Lisboa,2,M,11,60 - 64 anos,2,Ensino básico,48 078,48078,2021
17,Área Metropolitana de Lisboa,T,HM,10,55 - 59 anos,3,Ensino secundário,48 711,48711,2021
17,Área Metropolitana de Lisboa,T,HM,T,Total,52,Bacharelato,48 902,48902,2021
17,Área Metropolitana de Lisboa,2,M,8,45 - 49 anos,5,Ensino superior,49 445,49445,2021
17,Área Metropolitana de Lisboa,T,HM,6,35 - 39 anos,53,Licenciatura,50 091,50091,2021
17,Área Metropolitana de Lisboa,T,HM,2,15 - 19 anos,3,Ensino secundário,51 991,51991,2021
17,Área Metropolitana de Lisboa,1,H,2,15 - 19 anos,2,Ensino básico,52 004,52004,2021
17,Área Metropolitana de Lisboa,T,HM,7,40 - 44 anos,2,Ensino básico,53 622,53622,2021
17,Área Metropolitana de Lisboa,2,M,7,40 - 44 anos,5,Ensino superior,53 949,53949,2021
17,Área Metropolitana de Lisboa,T,HM,5,30 - 34 anos,3,Ensino secundário,54 053,54053,2021
17,Área Metropolitana de Lisboa,2,M,12,65 - 69 anos,2,Ensino básico,55 043,55043,2021
17,Área Metropolitana de Lisboa,T,HM,9,50 - 54 anos,3,Ensino secundário,55 789,55789,2021
17,Área Metropolitana de Lisboa,T,HM,9,50 - 54 anos,5,Ensino superior,56 914,56914,2021
17,Área Metropolitana de Lisboa,T,HM,6,35 - 39 anos,3,Ensino secundário,57 099,57099,2021
17,Área Metropolitana de Lisboa,T,HM,4,25 - 29 anos,3,Ensino secundário,58 126,58126,2021
17,Área Metropolitana de Lisboa,1,H,14,75 ou mais anos,21,1.º ciclo,58 834,58834,2021
17,Área Metropolitana de Lisboa,T,HM,12,65 - 69 anos,21,1.º ciclo,59 158,59158,2021
17,Área Metropolitana de Lisboa,T,HM,8,45 - 49 anos,53,Licenciatura,60 359,60359,2021
17,Área Metropolitana de Lisboa,2,M,13,70 - 74 anos,2,Ensino básico,62 142,62142,2021
17,Área Metropolitana de Lisboa,1,H,T,Total,54,Mestrado,63 117,63117,2021
17,Área Metropolitana de Lisboa,T,HM,7,40 - 44 anos,53,Licenciatura,64 917,64917,2021
17,Área Metropolitana de Lisboa,T,HM,1,Menos de 15 anos,21,1.º ciclo,64 962,64962,2021
17,Área Metropolitana de Lisboa,T,HM,8,45 - 49 anos,2,Ensino básico,66 590,66590,2021
17,Área Metropolitana de Lisboa,T,HM,7,40 - 44 anos,3,Ensino secundário,67 778,67778,2021
17,Área Metropolitana de Lisboa,1,H,13,70 - 74 anos,T,Total,68 261,68261,2021
17,Área Metropolitana de Lisboa,T,HM,8,45 - 49 anos,3,Ensino secundário,68 771,68771,2021
17,Área Metropolitana de Lisboa,T,HM,13,70 - 74 anos,21,1.º ciclo,70 614,70614,2021
17,Área Metropolitana de Lisboa,T,HM,4,25 - 29 anos,5,Ensino superior,70 974,70974,2021
17,Área Metropolitana de Lisboa,1,H,12,65 - 69 anos,T,Total,71 388,71388,2021
17,Área Metropolitana de Lisboa,2,M,2,15 - 19 anos,T,Total,74 403,74403,2021
17,Área Metropolitana de Lisboa,T,HM,5,30 - 34 anos,5,Ensino superior,75 234,75234,2021
17,Área Metropolitana de Lisboa,2,M,1,Menos de 15 anos,2,Ensino básico,76 367,76367,2021
17,Área Metropolitana de Lisboa,T,HM,9,50 - 54 anos,2,Ensino básico,76 489,76489,2021
17,Área Metropolitana de Lisboa,1,H,11,60 - 64 anos,T,Total,76 824,76824,2021
17,Área Metropolitana de Lisboa,1,H,2,15 - 19 anos,T,Total,77 552,77552,2021
17,Área Metropolitana de Lisboa,2,M,3,20 - 24 anos,T,Total,78 402,78402,2021
17,Área Metropolitana de Lisboa,T,HM,6,35 - 39 anos,5,Ensino superior,79 254,79254,2021
17,Área Metropolitana de Lisboa,T,HM,1,Menos de 15 anos,22,2.º ciclo,80 058,80058,2021
17,Área Metropolitana de Lisboa,1,H,1,Menos de 15 anos,2,Ensino básico,80 116,80116,2021
17,Área Metropolitana de Lisboa,1,H,3,20 - 24 anos,T,Total,80 221,80221,2021
17,Área Metropolitana de Lisboa,1,H,4,25 - 29 anos,T,Total,81 767,81767,2021
17,Área Metropolitana de Lisboa,2,M,T,Total,54,Mestrado,82 641,82641,2021
17,Área Metropolitana de Lisboa,T,HM,8,45 - 49 anos,5,Ensino superior,82 647,82647,2021
17,Área Metropolitana de Lisboa,2,M,4,25 - 29 anos,T,Total,83 067,83067,2021
17,Área Metropolitana de Lisboa,T,HM,10,55 - 59 anos,2,Ensino básico,84 020,84020,2021
17,Área Metropolitana de Lisboa,1,H,10,55 - 59 anos,T,Total,84 231,84231,2021
17,Área Metropolitana de Lisboa,1,H,5,30 - 34 anos,T,Total,84 315,84315,2021
17,Área Metropolitana de Lisboa,T,HM,2,15 - 19 anos,23,3.º ciclo,84 525,84525,2021
17,Área Metropolitana de Lisboa,1,H,14,75 ou mais anos,2,Ensino básico,85 332,85332,2021
17,Área Metropolitana de Lisboa,T,HM,3,20 - 24 anos,3,Ensino secundário,87 172,87172,2021
17,Área Metropolitana de Lisboa,2,M,13,70 - 74 anos,T,Total,87 675,87675,2021
17,Área Metropolitana de Lisboa,2,M,5,30 - 34 anos,T,Total,87 990,87990,2021
17,Área Metropolitana de Lisboa,T,HM,11,60 - 64 anos,2,Ensino básico,88 468,88468,2021
17,Área Metropolitana de Lisboa,T,HM,7,40 - 44 anos,5,Ensino superior,89 203,89203,2021
17,Área Metropolitana de Lisboa,2,M,12,65 - 69 anos,T,Total,90 537,90537,2021
17,Área Metropolitana de Lisboa,1,H,6,35 - 39 anos,T,Total,91 198,91198,2021
17,Área Metropolitana de Lisboa,1,H,9,50 - 54 anos,T,Total,92 519,92519,2021
17,Área Metropolitana de Lisboa,2,M,11,60 - 64 anos,T,Total,94 780,94780,2021
17,Área Metropolitana de Lisboa,2,M,14,75 ou mais anos,21,1.º ciclo,96 691,96691,2021
17,Área Metropolitana de Lisboa,T,HM,12,65 - 69 anos,2,Ensino básico,97 374,97374,2021
17,Área Metropolitana de Lisboa,2,M,6,35 - 39 anos,T,Total,97 904,97904,2021
17,Área Metropolitana de Lisboa,T,HM,2,15 - 19 anos,2,Ensino básico,98 522,98522,2021
17,Área Metropolitana de Lisboa,2,M,10,55 - 59 anos,T,Total,99 615,99615,2021
17,Área Metropolitana de Lisboa,2,M,9,50 - 54 anos,T,Total,104 984,104984,2021
17,Área Metropolitana de Lisboa,1,H,7,40 - 44 anos,T,Total,104 989,104989,2021
17,Área Metropolitana de Lisboa,1,H,8,45 - 49 anos,T,Total,107 781,107781,2021
17,Área Metropolitana de Lisboa,T,HM,13,70 - 74 anos,2,Ensino básico,108 841,108841,2021
